Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Marketing Open Source: Why We Need a Race Car",5/5/2019,10:00,5/5/2019,11:00,FALSE,"The 100% open source Sakai Project was founded in 2004 and has maintained a 5% market share for over a decade. This presentation will look at the challenges of marketing open source projects in the face of strong competition. We will explore how a race car (@SakaiCar) that runs in a low-cost endurance racing series (@24hoursoflemons) is an interesting strategy in this environment.  Speakers include:Charles Severance","EMC IV",PUBLIC
"BoF: Crowdfunding Your Next Great Novel",5/5/2019,11:00,5/5/2019,12:00,FALSE,"Birds of a Feather: With the existence of KickStarter, Patreon, GoFundMe and the like, many books and ebooks are being produced that otherwise might never have seen the light of day. This session will be a round-table discussion for those who have tried - or those thinking of trying - to use crowdfunding for their work.  Speakers include:","Baldwin",PUBLIC
"Team Happiness for Fun and Profit",5/5/2019,11:00,5/5/2019,12:00,FALSE,"Employers woo developers with ping pong tables, free lunches, and beer taps. But it's still rare for employees to stay in a job for more than five years. So what can we do to make our work life better, and reduce employee turnover? In this session we'll talk about tips for self-care that I've found useful, what you can do to make your work more rewarding, steps your company can take to reduce employee turnover, and how to care for your team.  Speakers include:Clay Dowling","EMC II",PUBLIC
"Penguicon Board of Directors Meeting",5/5/2019,11:00,5/5/2019,12:00,FALSE,"Each year of Penguicon is run by a Convention Committee, selected by the ConChair. The Penguicon Board is the group that selects each year's ConChair and approves their budget. The Board also handles any decision which would be binding on a future ConChair who is selected yet. The quarterly Board Meetings are open to the public, but we also have one during Penguicon so you can ask your questions about Penguicons of the future, ure, ure, ure!  Speakers include:James Hice, Matt Arnold, Chelle Silas, Randy Bradakis, Amanda Long-Adams","EMC V",PUBLIC
"Sushi Go",5/5/2019,11:00,5/5/2019,12:00,FALSE,"BG 2-5 players; You are eating at a sushi restaurant and trying to grab the best combination of sushi dishes as they whiz by. Score points for collecting the most sushi rolls or making a full set of sashimi. Dip your favorite nigiri in wasabi to triple its value! And once you've eaten it all, finish your meal with all the pudding you've got! But be careful which sushi you allow your friends to take; it might be just what they need to beat you!  Speakers include:Heather Williams","Gaming (TC's Room)",PUBLIC
"Network Science with Network: Session 2",5/5/2019,11:00,5/5/2019,12:00,FALSE,"Network Science investigates the structure of relationships in complex systems: social networks, electrical grids, the internet, protein interactions, and many others. NetworkX is a FOSS python library for network science. This presentation covers the basic concepts of Network Science and examples of using NetworkX. Edward L. Platt is the author of the forthcoming book: Network Science with Python and NetworkX.  Speakers include:Edward L. Platt","Computer Lab [Charlevoix C]",PUBLIC
"Advanced Special FX Makeup for Cosplay Workshop",5/5/2019,11:00,5/5/2019,13:00,FALSE,"Learn and try various products and techniques in SFX makeup and face and body painting. We will be using foam, latex, and silicone appliances. We will learn and practice some of the more advanced SFX skills on ourselves and each other.  Speakers include:Jeannie Arquette","Montcalm",PUBLIC
"Senior Sysadmin Ethics Panel",5/5/2019,11:00,5/5/2019,12:00,FALSE,"System and network administrators have access to all sorts of data that they really shouldn't. Except when you should. Except when you're happier not knowing. And sometimes, there's no right answer. There's nobody on your side. It's just you, a computer, and a decision that you're going to have to live with. The panelists have all been in technology for multiple decades. We've been in horrible spots and had to make hard decisions. We've made all the mistakes, so you don't have to.  Speakers include:Michael W. Lucas, Wayne Pederson","Charlevoix A",PUBLIC
"STEM Projects for the Young at Heart",5/5/2019,11:00,5/5/2019,12:00,FALSE,"STEM is a recent focus in education and stands for Science, Technology, Engineering, and Math. Karen, an educator and maker extraordinaire, has spent years finding, developing, and teaching all kinds of hands-on projects to help kids and adults learn through making. Come hear a list of projects to do with kids or try yourself.  Speakers include:Karen Corbeill","Algonquin B",PUBLIC
"Philosophic Analysis: Immortal Beings",5/5/2019,11:00,5/5/2019,12:00,FALSE,"Why do many stories have immortal characters? This talk will explore immortality as a goal of our medical technology and as a premise for stories of fiction. How does immortality affect the immortal character? The other characters? How does it affect us? What are the gray lines of this motif?  Speakers include:ted preston","EMC IV",PUBLIC
"How to Make a Weighted Blanket or Lap Pad",5/5/2019,11:00,5/5/2019,12:00,FALSE,"How hard is it to make your own heavy blanket? If you aren't too stressed about perfect measurements it can be quick and easy! Gather around for a demo of a lap-sized blanket and learn how to upsize it to suit your wishes. Though we will use a sewing machine for the demo, the straight seams make this a simple project for hand-stitchers with the patience for fine stitches. Lea Pfeifer is an herbalist, educator, polymath and unschooling mom to neuro-diverse children. She has been teaching on various subjects for over 30 years. This is her first Penguicon.  Speakers include:Lea Pfeifer","EMC I",PUBLIC
"Meet Atthis Arts: A Detroit-Area Small Press",5/5/2019,11:00,5/5/2019,12:00,FALSE,"Curious about what a local small press is up to? Have questions about indie publishing? Meet the Atthis Arts team, out of Ferndale, and join in an open discussion about indie publishing.  Speakers include:Chris Bell, Emily Bell","Nicolet",PUBLIC
"E-learning Design: The Good, The Bad and the Very, Very Ugly",5/5/2019,11:00,5/5/2019,12:00,FALSE,"E-learning is more than just a webpage. Today's e-learning can be smart, engaging and interactive, but it can also be done very, very badly. We'll discuss the good, the bad, and the ugly of modern e-learning design.  Speakers include:Clif Flynt, Ericka Kahler","Charlevoix B",PUBLIC
"Onitama w/ Life Sized Pieces",5/5/2019,11:00,5/5/2019,13:00,FALSE,"Play a simple short deep game using people as life sized pieces. Interested participants should bring consenting teams of two people; one person to literally stand as a piece on a wheeled platform for their team, and the other person to make decisions and move their life sized human playing piece for their team. An average game takes about fifteen to twenty minutes, quick set up, fast clean up, and will be played on a 5 by 5 grid. A game explanation will be provided and safety instruction required for all interested participants.  Speakers include:wally2069","Algonquin A",PUBLIC
"Getting Baked: Vegan Style",5/5/2019,11:00,5/5/2019,12:00,FALSE,"Did you know that there are over 10 kinds of vegan egg replacers? Oh did you think this was a class on vegan edibles? Well, we'll get to that! Learn ways to replace eggs, milk, and butter for baked goods that are flaky, fluffy, and down right delicious. Samples provided of course. We'll also share recipes and methods for how to get the most baked out of your vegan baked goods!  Speakers include:Amy Wright","Food [317]",PUBLIC
"Reading: Merrie Haskell",5/5/2019,11:00,5/5/2019,12:00,FALSE,"The authors read from their works.  Speakers include:Merrie Haskell","Author Readings Room",PUBLIC
"Yarn Dyeing Demo",5/5/2019,11:00,5/5/2019,12:00,FALSE,"Dyeing yarn is both big business and a fun hobby. See how yarn is dyed and learn about the techniques involved.  Speakers include:Grace Cocking","EMC III",PUBLIC
"LN2 Sunday Brunch Ice Cream",5/5/2019,11:00,5/5/2019,13:00,FALSE,"Brunch flavor frozen treats such as orange sorbet, coffee/tea ice cream, and a cereal experiment. We'll also teach the basics (safety, proportions) and coach anyone who wants to learn to stir or do all this on their own! As a reminder, we make inclusive ice cream. We have non-dairy bases and sugar-free sweeteners on hand. We're prepared if you speak up. We want everyone to be able to enjoy!  Speakers include:Sarah Elkins, Phil Salkie","LN2 [Hamlin]",PUBLIC
"Surviving Social Media Visibility",5/5/2019,11:00,5/5/2019,12:00,FALSE,"Social media has provided many people the opportunity to make a name for themselves and build a following in ways that were never possible before. However, finding success and a platform comes with many downsides. Harassment, stalkers, hate mail, threats of violence, doxxing, and burnout are all common experiences for those with significant social media visibility. We'll discuss the best and worst of social media experiences, and how we learn to cope.  Speakers include:Mari Brighe","Portage Auditorium",PUBLIC
"PitchoRama",5/5/2019,11:00,5/5/2019,12:00,FALSE,"Think you're ready to pitch your novel to that agent/editor/publisher? Come prepared with your best elevator pitch (20-30 seconds MAX!) and pitch it to our fine group of panelists. Panelists as well as audience members will silently vote on whose pitch made them want to rush out and buy a copy of the book. Top three pitches will win mad props and fabulous dollar store prizes! After the competition, panelists will comment generally on the good pitches they heard, things to avoid, and what makes a truly great pitch.  Speakers include:Jen Haeger, Colleen Nye","Algonquin C/D",PUBLIC
"Author Office Hours with Christian Klaver and David Erik Nelson",5/5/2019,11:00,5/5/2019,12:00,FALSE,"Have a question about life, the universe, or publishing? Come chat with the author and find out all the answers to your burning questions.  Speakers include:David Erik Nelson, Christian Klaver","Writer's Block ",PUBLIC
"Cross Stitch 201",5/5/2019,12:00,5/5/2019,14:00,FALSE,"Come and learn more advanced techniques and how to work with more complex patterns. You will get the most out of this panel if you have some previous experience with basic cross stitch skills. Limited availability, sign up near ops.  Speakers include:Anna Carey","EMC I",PUBLIC
"The Opening Chapter",5/5/2019,12:00,5/5/2019,13:00,FALSE,"The beginning of your novel is crucial. Its job is to hook the reader and create expectations for the rest of the story. On submission, industry professionals use your opening pages to judge your writing style and the book's potential. So how do you choose where to start? We'll discuss how to create interesting conflict and introduce characters your readers will follow through the story.  Speakers include:Christine Daigle, Claire Winn","EMC IV",PUBLIC
"How to Kill your Players: GMing 101",5/5/2019,12:00,5/5/2019,14:00,FALSE,"One of a series of three panels on RPGs. Ever wonder how some players can speak of the death of a beloved character with adoration and whimsy in their eyes at they tell the story? Need some tips on how to up your GM game? Well, stop on by and let Sarge give you some pointers on how to set up exciting situations, how to treat your players so they accept the eventual TPK, and even better, how to leave them telling stories about your games for ages.  Speakers include:Byron Pepper","EMC V",PUBLIC
"Friendship Games!",5/5/2019,12:00,5/5/2019,13:00,FALSE,"Friendship Games! What are they? Who's working on them? What do they look like? What might they look like in the future?  Speakers include:Casey O'Donnell, Hermione Banger","EMC II",PUBLIC
"Book Swap",5/5/2019,12:00,5/5/2019,13:00,FALSE,"While there has always been the ubiquitous 'free table' where people have been able to offload books they have read and no longer want, if you aren't there when someone else drops their books off, you may not find new books to replace the ones you are giving away. Why not set aside an hour where everyone can bring their 'already read' piles to give away or trade? This way you can give your opinions of the books and ask questions to find out more than just the dust jacket description. Come find a new book and chat with other book lovers too!  Speakers include:John Patrick","Baldwin",PUBLIC
"Solar Panel Panel: Begin the Revolution and Make Money",5/5/2019,12:00,5/5/2019,13:00,FALSE,"Solar is becoming the cheap way to create energy, but is it profitable?  Speakers include:Gibson Nichols","Charlevoix A",PUBLIC
"From History to the History Channel: The Process from Historical Inspiration to a Finished Product",5/5/2019,12:00,5/5/2019,13:00,FALSE,"Learn what it takes to take inspiration to creation when historical context is involved.  Speakers include:Danny Hansen","Charlevoix B",PUBLIC
"Networking 102",5/5/2019,12:00,5/5/2019,13:00,FALSE,"Networking 102 builds off Networking 101 (we highly suggest attending 101 first). We'll expand with knowledge of VPNs, segmentation, and some enterprise concepts in a live demo. Join owner and entrepreneur of Maumee Geeks, Wayne Pedersen as he brings over 20 years of IT experience to Penguicon.  Speakers include:Wayne Pederson","Computer Lab [Charlevoix C]",PUBLIC
"So What is Ham Radio, Anyway?",5/5/2019,12:00,5/5/2019,13:00,FALSE,"This talk will provide a brief overview of various aspects of ham radio emphasizing Open Source, Linux, Raspberry Pi, and DIY options. Explore a small sample of equipment for the more common modes.  Speakers include:Rich","Algonquin B",PUBLIC
"Incorporating STEM in the Classroom",5/5/2019,12:00,5/5/2019,13:00,FALSE,"Join us for a discussion about how to get kids excited about tech and STEM!  Speakers include:Frannie, Mary Fitzpatrick","Nicolet",PUBLIC
"People R Us: People with Disabilities II",5/5/2019,12:00,5/5/2019,14:00,FALSE,"If you've ever walked the halls of Penguicon during a break between tracks, you might have noticed there are a huge range of micro-communities within our event. We're happy to provide a space this year for those groups to get together, relax, and start meaningful conversations. Focus: People with Disabilities  Speakers include:Josie Kusner","People R Us [1017]",PUBLIC
"Movie: Back to the Future",5/5/2019,12:00,5/5/2019,14:00,FALSE,"  Speakers include:","Portage Auditorium",PUBLIC
"Comedy Fanfiction Showcase",5/5/2019,12:00,5/5/2019,13:00,FALSE,"Enjoy FanFiction the way that it is meant to be, a way to reach deep and find the butt jokes hiding in the Secret Chambers with Harry. Come and enjoy original pieces of comedic fanfiction ranging from The X-Files to Harry Potter! Join us for belly laughs, poking fun at pop culture while still loving it, and free hugs will be dispensed to those who want them!  Speakers include:Joe Harvey, Mary Brandt, Dave Kish, Adam Clifford, Molly Zigler","Algonquin C/D",PUBLIC
"Reading: G.S. Scott and Diana Kathryn Plopa",5/5/2019,12:00,5/5/2019,13:00,FALSE,"The authors read from their works.  Speakers include:G.S. Scott, Diana Kathryn Plopa","Author Readings Room",PUBLIC
"Crochet 102: Granny Squares!",5/5/2019,12:00,5/5/2019,13:00,FALSE,"Learn to crochet granny squares. Prior single crochet and double crochet knowledge required. Attendance is limited. Sign up at Ops.  Speakers include:Joy Lucas, Grace Cocking","EMC III",PUBLIC
"Alien Frontiers",5/5/2019,12:00,5/5/2019,14:00,FALSE,"BG 2-5 players; Do you have what it takes to be a deep space colonist? An alien frontier awaits the brave and daring! This new planet will be harsh, but if you have the skills to manage your resources, build a fleet, research alien life, and settle colonies, the world can be yours.  Speakers include:Eric McGlohon","Gaming (TC's Room)",PUBLIC
"Writing An Open Source Paypal Portal For Convention Reg",5/5/2019,13:00,5/5/2019,14:00,FALSE,"We would like to eliminate the need for ticketing services such as Eventbrite for online registration. Possibly Penguicon could host this software for other events as part of our mission to support the community. Join us to plan our future hackathons for writing this software. We will present the prototype.  Speakers include:Matt Arnold, Drew Lanagan","Computer Lab [Charlevoix C]",PUBLIC
"Nearly Passive Philanthropy",5/5/2019,13:00,5/5/2019,14:00,FALSE,"Join Count Discord as he discusses several ways that you can generate revenue for causes in a (nearly) passive way.  Speakers include:James Gamble","EMC IV",PUBLIC
"The NPC Strategy Guide: The Job Hunt Begins",5/5/2019,13:00,5/5/2019,14:00,FALSE,"On the hunt for a new job? Learn some new strategies for resumes, interviews, networking, etc.  Speakers include:Ryan","Charlevoix A",PUBLIC
"Cashflow for Writers and Other Creative Businesses",5/5/2019,13:00,5/5/2019,14:00,FALSE,"You've achieved your dream, and turned your love into a business. Congratulations! Now you'll learn why most businesses fail in the first year. This mysterious 'cashflow' thing destroys more dreams than any other. The presenter is a full-time writer, and hence easily confused by 'checkbooks' and 'ledgers' and all that messy accounting stuff. He also has a deep aversion to visits from the IRS. Despite all this, he's managed to break down cash flow in a way that even he can understand it. You'll leave with a sufficient understanding of cash flow to run your own small business. All you'll need is a product! And customers.  Speakers include:Michael W. Lucas","Nicolet",PUBLIC
"Reading: Jean Davis and Clif Flynt",5/5/2019,13:00,5/5/2019,14:00,FALSE,"The authors read from their works.  Speakers include:Clif Flynt, Jean Davis","Author Readings Room",PUBLIC
"Coursera Office Hours @ Penguicon: Python for Everybody",5/5/2019,13:00,5/5/2019,14:00,FALSE,"This is a meeting between students of Dr. Chuck's Python for Everybody, Internet History, Technology, and Security, and Web Applications for Everybody (PHP / SQL) online Coursera courses and anyone else who is interested in MOOCs and the MOOC movement. You can see videos of the 70 other office hours meetings around the world at https://www.dr-chuck.com/office/  Speakers include:Charles Severance","Baldwin",PUBLIC
"Double Knitting",5/5/2019,13:00,5/5/2019,14:00,FALSE,"Double it up in this panel as we teach you how to make things on both sides of the skein. Basic knit and purl stitch skills required to bring double the trouble in this panel! I have supplies for 9. If more attendees show up - bring any needles, circular ones are my preference. 2 contrasting colors of yarn.  Speakers include:Patt Mundy, Mary Fitzpatrick","EMC II",PUBLIC
"Lizzy's Garden Party",5/5/2019,13:00,5/5/2019,15:00,FALSE,"The reapers of Black Butler cordially invite you to join us for an elegant midday tea. Come and learn about the finer points of the Victorian era, from the arts of etiquette and parasol dueling to the languages of fans and flowers. By the end, you will be able to charm most anyone! Limited seating, formal dress is welcome, please sign up in advance at Ops!  Speakers include:Paul Kemner, A. Carina Spears, Star Stramel, Natasha Kidwell","Food Room [317]",PUBLIC
"Featherweight Armor Workshop",5/5/2019,13:00,5/5/2019,15:00,FALSE,"Its possible to make great costume armor without investing in metalworking or risking toxic chemicals! We'll cover alternative armoring for historical and fantasy costumes, using a variety of inexpensive, readily-available materials. See sample armor pieces and learn about their construction process.  Speakers include:Alena Van Arendonk","Montcalm",PUBLIC
"Augsburg 1520",5/5/2019,13:00,5/5/2019,15:00,FALSE,"BG 2-5; Players assume the role of the merchants from Augsburg and try to get what they can -- by means of auctions -- from the nobility, thus increasing their wealth and particularly their social status.  Speakers include:Mike Dudash","Gaming (TC's Room)",PUBLIC
"Agile Escape Room",5/5/2019,13:00,5/5/2019,14:00,FALSE,"Its the agile zombie Apocalypse. You and your friends are trapped and all that stands between you and lunch is a locked door and three puzzle boxes. Each puzzle, once solved becomes an important component of the key. Every team must solve all three of their puzzles in order to complete the key. There is one key to rule them all. Only then may you leave the room before its you who becomes lunch. Are you willing to stake the lives of your team on your agile knowledge? Oh and by the way, how closely did you follow Scrum and agile principles in obtaining your release?  Speakers include:Ericka Kahler, Donald Mark Haynes, Doug Johnson","EMC III",PUBLIC
"Understanding USB: Why This Cable Works, and That One Doesn't",5/5/2019,13:00,5/5/2019,14:00,FALSE,"In a sane world, if a cable fits, plugging it in would always do what you expect. Generally thats true, whether you're plugging in a toaster, or connecting something to your TVs HDMI port. USB, on the other hand, is a complete dumpster fire. Different generations, protocols, alternate modes, and proprietary charging specs mean that it can take an appallingly long time to copy a file or charge your phone. You'll walk away from this talk, knowing how the messy USB standard works, and the secret to why some of your cables, chargers, and devices just don't seem to like each other.  Speakers include:Henry Marshall","Charlevoix B",PUBLIC
"GMing 101: Stepping Behind the Screen",5/5/2019,13:00,5/5/2019,14:00,FALSE,"An intro for players who want to start gamemastering and helpful tips from veterans for those just starting out (or needing a refresher).  Speakers include:Andrew M. &quot;Fish&quot; Popowich, Erika Wagner, Warren Brown","Algonquin B",PUBLIC
"Coloring Book Hand Embroidery",5/5/2019,14:00,5/5/2019,15:00,FALSE,"Learn how to take your favorite coloring book page and turn it into a beautiful piece of hand embroidery. Some prior knowledge of embroidery is helpful, but not required.  Speakers include:Kim Ulrich","EMC III",PUBLIC
"Pandemic",5/5/2019,14:00,5/5/2019,15:00,FALSE,"BG 2-4 players; Several virulent diseases have broken out simultaneously all over the world! The players are disease-fighting specialists whose mission is to treat disease hotspots while researching cures for each of four plagues before they get out of hand.  Speakers include:Heather Williams","Gaming (TC's Room)",PUBLIC
"Closing Ceremonies",5/5/2019,15:00,5/5/2019,16:00,FALSE,"It is so hard to say goodbye. Join us at closing ceremonies as we recap the amazingness of Penguicon 2019, hear final thoughts from our Guests of Honor, and learn a little about plans for 2020!  Speakers include:Cassy Sinke, Zed Shaw, Mikey Mason, Matt Arnold, Chelle Silas, Scott Kennedy, Christie Birtie, Karen Corbeill, Jeff Marraccini, Niki MacRae, Paul Keyes, Sophia Brueckner, Saladin Ahmed, Jessica Ann Roland, Amanda Long-Adams, Alison Chan, Brigit Bradakis","Algonquin C/D",PUBLIC
