event_key,active,name,event_start,event_end,event_type,event_subtype,description,host_org,url,media_url,map,seats,goers,checkins,invite_only,venue,address,company,audience,subject,geo_area,tags,fsq_venue_id,custom1,custom2,custom4,custom5,id,venue_id,speakers,moderators,artists,sponsors,exhibitors,staff
"101","Y","GMing 101: Stepping Behind the Screen","2019-05-05 13:00:00","2019-05-05 14:00:00","Gaming","","An intro for players who want to start gamemastering and helpful tips from veterans for those just starting out (or needing a refresher).","","","","","0","16","0","N","Algonquin B","","","","","","","","","","","","e7745ffd2c52f7b3809ccf252bedfbb8","931395","Andrew M. &quot;Fish&quot; Popowich, Erika Wagner, Warren Brown","","","","",""
"207","Y","PitchoRama","2019-05-05 11:00:00","2019-05-05 12:00:00","Lit","","Think you're ready to pitch your novel to that agent/editor/publisher? Come prepared with your best elevator pitch (20-30 seconds MAX!) and pitch it to our fine group of panelists. Panelists as well as audience members will silently vote on whose pitch made them want to rush out and buy a copy of the book. Top three pitches will win mad props and fabulous dollar store prizes! After the competition, panelists will comment generally on the good pitches they heard, things to avoid, and what makes a truly great pitch.","","","","","0","1","0","N","Algonquin C/D","","","","","","","","","","","","e86c0d9caabbdbd462de19ab2859d54f","931392","Jen Haeger, Colleen Nye","","","","",""
"353","Y","Fabricating: Past vs. Future","2019-05-03 20:00:00","2019-05-03 21:00:00","DIY","","Necessity has always been the mother of invention but how has that influenced the art of fabrication? How has necessity changed in the past and how will it change in the future? How has that changed the way we are fabricating? Join our Guests of Honor Danny Hansen and Sophia Brueckner as they speak about the past and the future of fabrication.","","","","","0","4","0","N","Algonquin B","","","","","","","","","","","","e8afa6b23486f820b8f251708a732209","931395","Sophia Brueckner, Danny Hansen","","","","",""
"171","Y","Mining Internet Gold","2019-05-04 13:00:00","2019-05-04 14:00:00","Life","","Are you looking for a way to make a little extra money? Do you know how to use the Internet? If so, join Count Discord as he teaches you several proven ways to mine the Internet for free things!","","","","","0","7","0","N","EMC V","","","","","","","","","","","","e9d75b10fbd6d52ab9050df3f5529eab","931353","James Gamble","","","","",""
"45","Y","People R Us: LGBTQIA","2019-05-03 20:00:00","2019-05-03 22:00:00","Diversity","","If you've ever walked the halls of Penguicon during a break between tracks, you might have noticed there are a huge range of micro-communities within our event. We're happy to provide a space this year for those groups to get together, relax, and start meaningful conversations. Focus: LGBTQIA","","","","","0","12","0","N","People R Us [1017]","","","","","","","","","","","","eaa1e9d76edd5b16bcb6e4e0c3298105","931374","Jessica Humiston-Aman","","","","",""
"26","Y","Five-Minute Anime: Face-Off","2019-05-04 14:00:00","2019-05-04 15:00:00","Anime","","Tiny anime jewels: these series are silly, senseless, bizarre, or creepy, with episodes only five minutes long! We'll show our favorites, and you'll pick Penguicon's Best for 2019!","","","","","0","3","0","N","EMC III","","","","","","","","","","","","eb51fe1a29bae76e2a3a60a5e33c4d45","931356","Paul Kemner, A. Carina Spears, Star Stramel","","","","",""
"300","Y","Agile Escape Room","2019-05-04 18:00:00","2019-05-04 19:00:00","Tech","","It’s the agile zombie apocalypse. You and your friends are trapped and all that stands between you and lunch is a locked door and three puzzle boxes. Each puzzle, once solved becomes an important component of the key. Every team must solve all three of their puzzles in order to complete the key. There is one key to rule them all. Only then may you leave the room before it’s you who becomes lunch. Are you willing to stake the lives of your team on your agile knowledge? Oh and by the way, how closely did you follow Scrum and agile principles in obtaining your release?","","","","","0","6","0","N","EMC III","","","","","","","","","","","","eb57caef49ed08dbd4d2066b69bed74e","931356","Ericka Kahler, Donald Mark Haynes, Doug Johnson","","","","",""
"75","Y","Live Wires and Water Puddles: Safety First in Fractal Burning","2019-05-04 23:00:00","2019-05-05 00:00:00","DIY","","Fractal burning is the process of capturing electrical patterns in wood. The Internet is full of instructions on how to build machines to do fractal burning using such things as microwave oven transformers. Too many people have been injured and killed attempting this technique in unsafe ways. Today there are two dominant approaches to fractal burning: dangerous experimentation without proper knowledge, or the idea that the technique should be banned entirely. Banning knowledge never stops human curiosity. We need to talk about what you need to know to stay safe if you choose to do this dangerous art form, and why you might not want to try it at all.","","","","","0","5","0","N","Nicolet","","","","","","","","","","","","eb8a8a1516ccd9f9bf09d5b9b49931c0","931329","Lisa","","","","",""
"229","Y","Selected Reading by Saladin Ahmed","2019-05-04 11:00:00","2019-05-04 12:00:00","Lit","","Come enjoy some of Saladin's favorite excerpts from his selected works. Followed by a Q & A session.","","","","","0","7","0","N","Charlevoix B","","","","","","","","","","","","ecd96bc16477fda85ccc639c090a5b71","931344","Saladin Ahmed","","","","",""
"60","Y","Crochet Basics and Beyond","2019-05-03 16:00:00","2019-05-03 17:00:00","DIY","","Join us to learn basic crochet techniques and chart reading. Space limited, sign up at ops.","","","","","0","19","0","N","EMC IV","","","","","","","","","","","","ed5fa2e576ff543c36114b2e47558b85","931359","Kelly V, Jeanette Quirk, Grace Cocking","","","","",""
"16","Y","Aftercare Variations and Negotiations","2019-05-04 22:00:00","2019-05-04 23:00:00","After Dark","","Who needs aftercare? Is it only needed after hardcore sessions? Is all aftercare the same? What are some options for negotiating aftercare? What aftercare have you given/received that seemed to work well? What aftercare obstacles have you encountered, and what are some ideas for coping with them? How are aftercare, safety, and consent related? Let’s talk. This event is 18+.","","","","","0","12","0","N","Nicolet","","","","","","","","","","","","edbd21c84453ec38877ee15a02e1800f","931329","Sarah","","","","",""
"184","Y","Maintaining Your Mental and Emotional Health While Job Hunting","2019-05-03 18:00:00","2019-05-03 19:00:00","Life","","Searching for a new job? We all have to do it at some point. In the thick of the search, you're likely to get a lot of terrible tech interviews as well as a bunch of rejections. How do you maintain your energy, motivation, and perhaps more importantly, not feel like a failure after all that? I will talk a bit about my most recent job search. You’ll see how I went into it with a different frame of mind than I had in the past, and how that helped me push through the interviews easier and take better care of myself in the process. You'll also hear about some of the specific interviews and the problems I saw with them. I'll show how, as companies and teams, we can improve the process for everyone. Finally, I'll offer ways that both companies and employees can offer feedback to continue to improve interviews.","","","","","0","9","0","N","EMC IV","","","","","","","","","","","","ef8fc97d539cfca0ff2dadc907d719fb","931359","Sarah Withee","","","","",""
"3","Y","Sexuality, Kink & Poly 101","2019-05-03 21:00:00","2019-05-03 22:00:00","After Dark","","There are so many questions people have about sexuality, kink, and poly. Get your basic questions answered by queer, kinky, polyamorous members of society! We'll also dive deeper into discussion on any difficult questions the group may have. This event is 18+.","","","","","0","21","0","N","Montcalm","","","","","","","","","","","","f026449ee01831b1499355d3530cacae","931326","April Jennifer Choi","","","","",""
"190","Y","What is a Zine and Why You Should Care!","2019-05-04 19:00:00","2019-05-04 20:00:00","Lit","","The embodiment of DIY literature, zines have always been around in one form or another. Learn how to put together your own zine about whatever you're passionate about. We'll talk about traditional and digital methods and even dummy up a zine!","","","","","0","2","0","N","Montcalm","","","","","","","","","","","","f05908017eb6a0892cd85983d3666e6a","931326","BluRaven C. Houvener","","","","",""
"135","Y","Winds of Turmoil","2019-05-03 18:00:00","2019-05-03 22:00:00","Gaming","","RPG 2-5 players Whispers flit across the sands. Something stirs and is making the natives restless. Your band of unlikely heroes have come together at the last trading post to be found for many days travel. The encroaching darkness will challenge your heroes in ways they have not been challenged before. Steel and sorcery may not solve all your problems. Cleverness and diplomacy may lead you further than your weapons can","","","","","0","2","0","N","Gaming (TC's Room)","","","","","","","","","","","","f05c43d021518ba0130dfd20358f69cf","931386","Lloyd Williams","","","","",""
"265","Y","Professional Wrestling 101","2019-05-03 16:00:00","2019-05-03 17:00:00","Media","","Have you ever wondered just what pro wrestling is?' Have you ever wondered what the heck is the appeal of grown men and women fake fighting in their underwear? Well, have I got a panel for you! Come learn the ins-and-outs of professional wrestling. Learn what wrestling is, how it works, what makes a match good or bad, and more! Also attend the sister-panel 'History of Pro Wrestling' to learn more!","","","","","0","8","0","N","EMC III","","","","","","","","","","","","f0bf00a88767065f94031c76017453a0","931356","Shane Soules","","","","",""
"376","Y","Reading: Michael W. Lucas","2019-05-04 12:00:00","2019-05-04 13:00:00","Lit","","The authors read from their works.","","","","","0","1","0","N","Author Readings Room","","","","","","","","","","","","f10805b82b83580793741011be1291b8","935098","Michael W. Lucas","","","","",""
"253","Y","BoF: The Expanse is Saved","2019-05-04 12:00:00","2019-05-04 13:00:00","Media","","Birds of a Feather: The Expanse was on SyFy then cancelled. Soon it was picked up by Amazon Prime after a media promotion by fans. Will we be able to expand SciFi using the media promotion of other great shows? What have we learned about getting funding and attention for our favorites? Can we do more?","","","","","0","5","0","N","Baldwin","","","","","","","","","","","","f195682a6b30ad2105223ef8410abe4a","931389","Gibson Nichols","","","","",""
"196","Y","Expanse: The Politics of Mars, Earth & Belters","2019-05-03 18:00:00","2019-05-03 19:00:00","Lit","","One of the attractions of the Expanse is how the characters interact in a landscape of dynamic interactions between Terra, Mars and Belters. Let’s explore their political structures, leadership and the role of trade and personal freedoms against a changing political tapestry.","","","","","0","7","0","N","EMC V","","","","","","","","","","","","f2150fe31ddebc7ee7708f7254c8ef21","931353","Donald Mark Haynes","","","","",""
