calspeakers,Dana Nelson
speakerlist,['Dana Nelson']
hours,0
totalminutes,50
caldescrip,"Come learn how to make DIY crossbows from everyday materials. First come, first served, only room for 20 in each class. "
endtime,17:50
name,Cardboard Crossbows I
Private,PUBLIC
venue,Hackerspace A
Book Description,"Come learn how to make DIY crossbows from everyday materials. First come, first served, only room for 20 in each class. "
Presenters,Dana Nelson
starttime,17:00
Start Date,4/26/13
minutes,50
allday,FALSE
event_type,Hackerspace
All Day Event,FALSE
event_end,17:50
endday,4/26/13
private,PUBLIC
endtimeampm,5 PM
Location,Hackerspace B
duration,50 minutes
description,"Interested in creating three dimensional masterpieces? Come learn to use the free software, Google SketchUp, to create them. We'll talk about the basic tools and use our (or your own) computers to create your own projects and make them ready for a 3D Printer!"
index,16
speakers,AHA
Track,Hackerspace
startday,4/26/13
Title,3D Modeling for 3D Printer Use
Start Time,17:00
event_start,17:00
starttimeampm,5 PM
End Time,17:50
tracknosp,Hackerspace
input,"['4/26/13', '17:00', '4/26/13', '17:50', 'Hackerspace B', 'Hackerspace', '3D Modeling for 3D Printer Use', 'AHA', ""Interested in creating three dimensional masterpieces? Come learn to use the free software, Google SketchUp, to create them. We'll talk about the basic tools and use our (or your own) computers to create your own projects and make them ready for a 3D Printer!"", 'FALSE', 'PUBLIC']"
End Date,4/26/13
calspeakers,AHA
speakerlist,['AHA']
hours,0
totalminutes,50
caldescrip,"Interested in creating three dimensional masterpieces? Come learn to use the free software, Google SketchUp, to create them. We'll talk about the basic tools and use our (or your own) computers to create your own projects and make them ready for a 3D Printer!"
endtime,17:50
name,3D Modeling for 3D Printer Use
Private,PUBLIC
venue,Hackerspace B
Book Description,"Interested in creating three dimensional masterpieces? Come learn to use the free software, Google SketchUp, to create them. We'll talk about the basic tools and use our (or your own) computers to create your own projects and make them ready for a 3D Printer!"
Presenters,AHA
starttime,17:00
Start Date,4/26/13
minutes,50
allday,FALSE
event_type,Literature
All Day Event,FALSE
event_end,17:50
endday,4/26/13
private,PUBLIC
endtimeampm,5 PM
Location,Featherstone
duration,50 minutes
description,"Discussion of the many different sites that offer self-publishing, E-books, marketing your books and being in control of your book. We'll also touch on why an editor is always a good idea."
index,17
speakers,Shetan Noir
Track,Literature
startday,4/26/13
Title,Self-Publishing 101
Start Time,17:00
event_start,17:00
starttimeampm,5 PM
End Time,17:50
tracknosp,Literature
input,"['4/26/13', '17:00', '4/26/13', '17:50', 'Featherstone', 'Literature', 'Self-Publishing 101', 'Shetan Noir', ""Discussion of the many different sites that offer self-publishing, E-books, marketing your books and being in control of your book. We'll also touch on why an editor is always a good idea."", 'FALSE', 'PUBLIC']"
End Date,4/26/13
calspeakers,Shetan Noir
speakerlist,['Shetan Noir']
hours,0
totalminutes,50
caldescrip,"Discussion of the many different sites that offer self-publishing, E-books, marketing your books and being in control of your book. We'll also touch on why an editor is always a good idea."
endtime,17:50
name,Self-Publishing 101
Private,PUBLIC
venue,Featherstone
Book Description,"Discussion of the many different sites that offer self-publishing, E-books, marketing your books and being in control of your book. We'll also touch on why an editor is always a good idea."
Presenters,Shetan Noir
starttime,17:00
Start Date,4/26/13
minutes,50
allday,FALSE
event_type,Literature
All Day Event,FALSE
event_end,17:50
endday,4/26/13
private,PUBLIC
endtimeampm,5 PM
Location,Salon B
duration,50 minutes
description,"With the introduction of 3-D printers, we're well on our way to the replicator of Star Trek. Before long we'll have access to the alchemist's dream—to manipulate molecules. What are the implications for the world economy? Do we face the possibility of wiping out poverty? What about intellectual property? We will have to answer these questions and many more much, much sooner than you think."
index,18
speakers,Jonathan Stars
Track,Literature
startday,4/26/13
Title,The Personal Replicator
Start Time,17:00
event_start,17:00
starttimeampm,5 PM
End Time,17:50
tracknosp,Literature
input,"['4/26/13', '17:00', '4/26/13', '17:50', 'Salon B', 'Literature', 'The Personal Replicator', 'Jonathan Stars', ""With the introduction of 3-D printers, we're well on our way to the replicator of Star Trek. Before long we'll have access to the alchemist's dream\xe2\x80\x94to manipulate molecules. What are the implications for the world economy? Do we face the possibility of wiping out poverty? What about intellectual property? We will have to answer these questions and many more much, much sooner than you think."", 'FALSE', 'PUBLIC']"
End Date,4/26/13
calspeakers,Jonathan Stars
speakerlist,['Jonathan Stars']
hours,0
totalminutes,50
caldescrip,"With the introduction of 3-D printers, we're well on our way to the replicator of Star Trek. Before long we'll have access to the alchemist's dream—to manipulate molecules. What are the implications for the world economy? Do we face the possibility of wiping out poverty? What about intellectual property? We will have to answer these questions and many more much, much sooner than you think."
endtime,17:50
name,The Personal Replicator
Private,PUBLIC
venue,Salon B
Book Description,"With the introduction of 3-D printers, we're well on our way to the replicator of Star Trek. Before long we'll have access to the alchemist's dream—to manipulate molecules. What are the implications for the world economy? Do we face the possibility of wiping out poverty? What about intellectual property? We will have to answer these questions and many more much, much sooner than you think."
Presenters,Jonathan Stars
starttime,17:00
Start Date,4/26/13
minutes,50
allday,FALSE
event_type,Music
All Day Event,FALSE
event_end,17:50
endday,4/26/13
private,PUBLIC
endtimeampm,5 PM
Location,Salon A
duration,50 minutes
description,"In the 80s and 90s, programmers, musicians, and graphic artists would get together to showcase their skills in the form of demos, a sort of ""computer music video,"" which showed off what was possible on old, limited computers.  High-quality, sampled music would play while realtime 3D graphics bounced around in an artistic display on old computers.  Come enjoy some fantastic examples and learn about the craft!"
index,22
speakers,Inverse Phase
Track,Music
startday,4/26/13
Title,The Demoscene: My Spinning Cube is Better Than Your Spinning Cube
Start Time,17:00
event_start,17:00
starttimeampm,5 PM
End Time,17:50
tracknosp,Music
input,"['4/26/13', '17:00', '4/26/13', '17:50', 'Salon A', 'Music', 'The Demoscene: My Spinning Cube is Better Than Your Spinning Cube', 'Inverse Phase', 'In the 80s and 90s, programmers, musicians, and graphic artists would get together to showcase their skills in the form of demos, a sort of ""computer music video,"" which showed off what was possible on old, limited computers.  High-quality, sampled music would play while realtime 3D graphics bounced around in an artistic display on old computers.  Come enjoy some fantastic examples and learn about the craft!', 'FALSE', 'PUBLIC']"
End Date,4/26/13
calspeakers,Inverse Phase
speakerlist,['Inverse Phase']
hours,0
totalminutes,50
caldescrip,"In the 80s and 90s, programmers, musicians, and graphic artists would get together to showcase their skills in the form of demos, a sort of 'computer music video,' which showed off what was possible on old, limited computers.  High-quality, sampled music would play while realtime 3D graphics bounced around in an artistic display on old computers.  Come enjoy some fantastic examples and learn about the craft!"
endtime,17:50
name,The Demoscene: My Spinning Cube is Better Than Your Spinning Cube
Private,PUBLIC
venue,Salon A
Book Description,"In the 80s and 90s, programmers, musicians, and graphic artists would get together to showcase their skills in the form of demos, a sort of ""computer music video,"" which showed off what was possible on old, limited computers. High-quality, sampled music would play while realtime 3D graphics bounced around in an artistic display on old computers. Come enjoy some fantastic examples and learn about the craft!"
Presenters,Inverse Phase
starttime,17:00
Start Date,4/26/13
minutes,50
allday,FALSE
event_type,Tech
All Day Event,FALSE
event_end,17:50
endday,4/26/13
private,PUBLIC
endtimeampm,5 PM
Location,Perry
duration,50 minutes
description,"Field entomologists and invertebrate biologists have often been forced to rely on relative samples, laboratory experiments or long hours in the field to study insect behavior. The advent of portable, readily available and CHEAP outdoor video equipment has changed this. This talk will present modified digital surveillance systems used to collect data on wild insect behavior and some of the insights gained from my laboratory group's studies. "
index,23
speakers,Matthew J. Grieshop
Track,Tech
startday,4/26/13
Title,Leveraging Digital Surveillance Equipment for Studying Wild Insect Behavior
Start Time,17:00
event_start,17:00
starttimeampm,5 PM
End Time,17:50
tracknosp,Tech
input,"['4/26/13', '17:00', '4/26/13', '17:50', 'Perry', 'Tech', 'Leveraging Digital Surveillance Equipment for Studying Wild Insect Behavior', 'Matthew J. Grieshop', ""Field entomologists and invertebrate biologists have often been forced to rely on relative samples, laboratory experiments or long hours in the field to study insect behavior. The advent of portable, readily available and CHEAP outdoor video equipment has changed this. This talk will present modified digital surveillance systems used to collect data on wild insect behavior and some of the insights gained from my laboratory group's studies. "", 'FALSE', 'PUBLIC']"
End Date,4/26/13
calspeakers,Matthew J. Grieshop
speakerlist,['Matthew J. Grieshop']
hours,0
totalminutes,50
caldescrip,"Field entomologists and invertebrate biologists have often been forced to rely on relative samples, laboratory experiments or long hours in the field to study insect behavior. The advent of portable, readily available and CHEAP outdoor video equipment has changed this. This talk will present modified digital surveillance systems used to collect data on wild insect behavior and some of the insights gained from my laboratory group's studies. "
endtime,17:50
name,Leveraging Digital Surveillance Equipment for Studying Wild Insect Behavior
